,x,y
149,27383.3333,64866.6667
150,25700.0,63700.0
151,25716.6667,63700.0
152,25683.3333,63666.6667
153,23666.6667,64466.6667
154,33983.3333,60233.3333
155,37450.0,70766.6667
156,31183.3333,61833.3333
157,27783.3333,64150.0
158,35833.3333,59033.3333
159,34583.3333,68550.0
160,31316.6667,58033.3333
161,22533.3333,62266.6667
162,34550.0,58533.3333
163,32116.6667,64750.0
164,34700.0,58316.6667
165,31350.0,65100.0
166,27583.3333,66250.0
167,27100.0,66816.6667
168,31266.6667,62700.0
169,31266.6667,63066.6667
170,34333.3333,64916.6667
171,34566.6667,58483.3333
172,31650.0,60366.6667
173,29400.0,62783.3333
174,29300.0,68200.0
175,33366.6667,69133.3333
176,30400.0,64116.6667
177,32716.6667,68583.3333
178,30216.6667,61883.3333
179,40666.6667,71400.0
180,27483.3333,55150.0
181,28166.6667,64100.0
182,25850.0,63883.3333
183,34666.6667,58450.0
184,28100.0,64133.3333
185,31750.0,64466.6667
186,38766.6667,62250.0
187,35616.6667,62866.6667
188,33550.0,69166.6667
189,35283.3333,63366.6667
190,35283.3333,63366.6667
191,34700.0,58383.3333
192,34116.6667,64733.3333
193,27400.0,65683.3333
194,24966.6667,65400.0
195,30550.0,60750.0
196,35983.3333,60933.3333
197,33250.0,68150.0
198,31733.3333,68316.6667
199,31150.0,63383.3333
200,30950.0,66216.6667
201,36783.3333,59050.0
202,31450.0,64450.0
203,32433.3333,58633.3333
204,28300.0,64200.0
205,32166.6667,58933.3333
206,32450.0,58433.3333
207,34066.6667,60400.0
208,32200.0,58216.6667
209,31350.0,61616.6667
210,31500.0,68333.3333
211,34650.0,58750.0
212,28100.0,55883.3333
213,34766.6667,58200.0
214,31650.0,62866.6667
215,33016.6667,60616.6667
216,33766.6667,69033.3333
217,30733.3333,63400.0
218,30633.3333,67450.0
219,28800.0,63416.6667
220,34450.0,62650.0
221,27783.3333,55233.3333
222,32183.3333,64483.3333
223,34838.8889,58955.0
224,34283.3333,63250.0
225,30416.6667,63483.3333
226,30783.3333,57916.6667
227,34416.6667,58866.6667
228,27933.3333,64133.3333
229,27566.6667,64950.0
230,38716.6667,62450.0
231,34700.0,58466.6667
232,33716.6667,65383.3333
233,31450.0,64166.6667
234,37850.0,57983.3333
235,26900.0,64933.3333
236,34650.0,58700.0
237,33416.6667,61500.0
238,39100.0,67066.6667
239,33200.0,63866.6667
240,34700.0,58466.6667
241,34616.6667,58533.3333
242,25066.6667,58550.0
243,32183.3333,60200.0
244,27233.3333,65550.0
245,30200.0,64483.3333
246,33033.3333,66300.0
247,27733.3333,65016.6667
248,34583.3333,58500.0
249,38716.6667,62316.6667
250,34583.3333,58533.3333
251,32533.3333,65650.0
252,24333.3333,67016.6667
253,31650.0,69466.6667
254,31483.3333,68566.6667
255,32866.6667,60733.3333
256,33733.3333,58666.6667
257,26783.3333,63433.3333
258,26483.3333,64966.6667
259,34583.3333,58483.3333
260,38683.3333,62383.3333
261,29516.6667,63700.0
262,28466.6667,59366.6667
263,31183.3333,64316.6667
264,34918.6111,58407.2222
265,32516.6667,58933.3333
266,32900.0,68783.3333
267,35666.6667,58433.3333
268,32900.0,68783.3333
269,32433.3333,63250.0
270,31072.2222,69503.6111
271,28250.0,64050.0
272,26633.3333,64833.3333
273,26550.0,63666.6667
274,26850.0,65383.3333
275,26550.0,63666.6667
276,27083.3333,55450.0
277,33316.6667,61066.6667
278,33916.6667,60933.3333
279,36900.0,60150.0
280,35066.6667,59650.0
281,34716.6667,64633.3333
282,35066.6667,58150.0
283,36066.6667,63883.3333
284,28616.6667,61650.0
285,33666.6667,65466.6667
286,30152.2222,68660.2778
287,26466.6667,64200.0
288,31974.1667,68423.0556
289,28666.6667,66566.6667
290,25816.6667,63816.6667
291,27266.6667,62950.0
292,28350.0,64783.3333
293,28116.6667,63283.3333
294,41350.0,71516.6667
295,34616.6667,58566.6667
296,34783.3333,58350.0
297,32916.6667,68866.6667
298,31650.0,59900.0
299,34900.0,60366.6667
300,32416.6667,63250.0
301,37450.0,63233.3333
302,32800.0,60733.3333
303,32400.0,58750.0
304,35466.6667,69583.3333
305,38850.0,62083.3333
306,34700.0,58500.0
307,36600.0,61366.6667
308,34600.0,58516.6667
309,34650.0,58583.3333
310,34633.3333,58500.0
311,26816.6667,65250.0
312,34683.3333,58466.6667
313,34616.6667,58533.3333
314,31833.3333,64500.0
315,32616.6667,64983.3333
316,39883.3333,62583.3333
317,27466.6667,55866.6667
318,34600.0,58516.6667
319,33116.6667,58766.6667
320,34583.3333,58566.6667
321,34116.6667,59433.3333
322,34633.3333,58700.0
323,34616.6667,58683.3333
324,31933.3333,65066.6667
325,36983.3333,60316.6667
326,33033.3333,59016.6667
327,32616.6667,64983.3333
328,28366.6667,64783.3333
329,33450.0,67633.3333
330,27433.3333,55883.3333
331,34666.6667,58516.6667
332,40783.3333,71666.6667
333,31566.6667,68533.3333
334,31566.6667,68533.3333
335,33150.0,68483.3333
336,33716.6667,61050.0
337,27566.6667,64516.6667
338,34533.3333,58750.0
339,38166.6667,63250.0
340,34666.6667,58516.6667
341,31633.3333,68300.0
342,31450.0,64516.6667
343,34516.6667,58750.0
344,31483.3333,64566.6667
345,34833.3333,64583.3333
346,34833.3333,58433.3333
347,27766.6667,63983.3333
348,32916.6667,68833.3333
349,27450.0,65650.0
350,31216.6667,59983.3333
351,38716.6667,62200.0
352,30666.6667,64166.6667
353,27483.3333,55100.0
354,28233.3333,59466.6667
355,31850.0,59016.6667
356,27866.6667,64850.0
357,31333.3333,64166.6667
358,33033.3333,60633.3333
359,27566.6667,64516.6667
360,31033.3333,64483.3333
361,34800.0,58216.6667
362,37250.0,56916.6667
363,33433.3333,60133.3333
364,32650.0,66466.6667
365,34616.6667,58466.6667
366,30700.0,64066.6667
367,29150.0,62650.0
368,31983.3333,64566.6667
369,27516.6667,65616.6667
370,38816.6667,62100.0
371,35000.0,57850.0
372,32800.0,60733.3333
373,31333.3333,64550.0
374,34783.3333,58383.3333
375,33350.0,61483.3333
376,36700.0,63366.6667
377,35483.3333,60850.0
378,36983.3333,60283.3333
379,30883.3333,63133.3333
380,23550.0,65366.6667
381,27716.6667,63533.3333
382,27083.3333,65250.0
383,30950.0,58800.0
384,34716.6667,60600.0
385,32083.3333,65583.3333
386,32816.6667,70050.0
387,33700.0,61316.6667
388,34816.6667,58250.0
389,31366.6667,64100.0
390,38733.3333,62166.6667
391,34766.6667,58200.0
392,26616.6667,58666.6667
393,26616.6667,58666.6667
394,29350.0,56833.3333
395,28566.6667,64550.0
396,34783.3333,58466.6667
397,32950.0,61550.0
398,34840.2778,58097.5
399,32833.3333,62300.0
400,32166.6667,58400.0
401,39233.3333,68750.0
402,37683.3333,59400.0
403,28300.0,65366.6667
404,32950.0,68816.6667
405,34766.6667,58233.3333
406,32533.3333,65650.0
407,34683.3333,58316.6667
408,31566.6667,68300.0
409,31983.3333,58966.6667
410,32566.6667,65250.0
411,31933.3333,65200.0
412,28433.3333,65733.3333
413,27400.0,55900.0
414,32166.6667,64483.3333
415,33016.6667,60616.6667
416,34683.3333,58433.3333
417,34600.0,58516.6667
418,30850.0,64983.3333
419,31583.3333,63533.3333
420,32533.3333,65650.0
421,33666.6667,59650.0
422,34500.0,58683.3333
423,29900.0,63716.6667
424,31450.0,63200.0
425,30816.6667,63716.6667
426,31447.5,68410.2778
427,31583.3333,63533.3333
428,30783.3333,57916.6667
429,34600.0,58483.3333
430,34616.6667,58533.3333
431,38866.6667,62116.6667
432,31400.0,64516.6667
433,32166.6667,64483.3333
434,32950.0,65050.0
435,31933.3333,65066.6667
436,33033.3333,66300.0
437,32166.6667,64483.3333
438,31533.3333,63383.3333
439,25866.6667,57883.3333
440,33350.0,61450.0
441,31683.3333,65016.6667
442,28483.3333,65783.3333
443,34683.3333,58333.3333
444,34600.0,58450.0
445,25866.6667,64583.3333
446,31216.6667,69450.0
447,28983.3333,59083.3333
448,31450.0,63983.3333
449,33233.3333,60333.3333
450,31316.6667,62833.3333
451,31316.6667,62833.3333
452,33300.0,62183.3333
453,35000.0,59016.6667
454,31654.1667,68285.2778
455,31150.0,64366.6667
456,31150.0,64366.6667
457,36966.6667,60316.6667
458,27450.0,65650.0
459,36716.6667,56733.3333
460,31833.3333,58816.6667
461,31266.6667,66600.0
462,33300.0,62050.0
463,31083.3333,64316.6667
464,34683.3333,58333.3333
465,29000.0,68183.3333
466,37383.3333,62816.6667
467,32816.6667,60716.6667
468,31100.0,66550.0
469,26750.0,65283.3333
470,31400.0,64516.6667
471,29816.6667,63333.3333
472,34000.0,61600.0
473,34800.0,58366.6667
474,37683.3333,59400.0
475,31266.6667,64483.3333
476,29283.3333,67033.3333
477,27333.3333,62933.3333
478,34583.3333,58566.6667
479,27283.3333,60416.6667
480,31633.3333,64950.0
481,31366.6667,64250.0
482,27516.6667,65616.6667
483,33333.3333,69133.3333
484,34633.3333,58583.3333
485,34700.0,58333.3333
486,34733.3333,58383.3333
487,34533.3333,58550.0
488,34750.0,58250.0
489,34833.3333,67900.0
490,38850.0,62100.0
491,28483.3333,63800.0
492,32166.6667,63883.3333
493,32666.6667,62100.0
494,38883.3333,61966.6667
495,29016.6667,59083.3333
496,34683.3333,58516.6667
497,31733.3333,64400.0
498,32933.3333,60583.3333
499,27583.3333,60716.6667
500,28483.3333,59616.6667
501,33033.3333,60783.3333
502,33183.3333,60666.6667
503,34533.3333,58750.0
504,34683.3333,58416.6667
505,31300.0,64300.0
506,30466.6667,64316.6667
507,34616.6667,58550.0
508,33100.0,64350.0
509,30683.3333,64333.3333
510,27583.3333,65616.6667
511,37983.3333,63566.6667
512,34533.3333,58550.0
513,29350.0,64816.6667
514,24166.6667,65333.3333
515,31650.0,68583.3333
516,28483.3333,65450.0
517,29950.0,67366.6667
518,27950.0,62633.3333
519,35833.3333,59033.3333
520,31200.0,61833.3333
521,35116.6667,61683.3333
522,35266.6667,57583.3333
523,54500.0,67783.3333
524,40800.0,63000.0
525,30933.3333,60650.0
526,33900.0,64383.3333
527,36600.0,62666.6667
528,36216.6667,65450.0
529,23616.6667,63216.6667
530,34450.0,58533.3333
531,32609.1667,60168.8889
532,27166.6667,64900.0
533,29483.3333,67516.6667
534,27416.6667,59050.0
535,36700.0,59783.3333
536,34533.3333,58466.6667
537,34967.2222,58660.2778
538,32816.6667,60833.3333
539,40800.0,63866.6667
540,40800.0,63866.6667
541,37716.6667,62816.6667
542,54033.3333,67366.6667
543,33733.3333,63100.0
544,31883.3333,60016.6667
545,35650.0,63233.3333
546,22600.0,63816.6667
547,35433.3333,63900.0
548,23250.0,62166.6667
549,34633.3333,58516.6667
550,35392.2222,57338.0556
551,24483.3333,65066.6667
552,32150.0,58183.3333
553,35383.3333,57800.0
554,30150.0,60350.0
555,29466.6667,60216.6667
556,38633.3333,62533.3333
557,33749.7222,61966.9444
558,27816.6667,61383.3333
559,36100.0,59666.6667
560,34633.3333,58483.3333
561,26700.0,58666.6667
562,37400.0,59500.0
563,23766.6667,64683.3333
564,51650.0,72300.0
565,37800.0,67683.3333
566,35428.0556,60174.1667
567,34583.3333,68550.0
568,27383.3333,54766.6667
569,32383.3333,59666.6667
570,25416.6667,65533.3333
571,34497.5,61553.3333
572,36600.0,62666.6667
573,34967.2222,58660.2778
574,38150.0,60166.6667
575,38150.0,60166.6667
576,33883.3333,64700.0
577,36800.0,70700.0
578,43716.6667,71216.6667
579,34633.3333,58466.6667
580,34116.6667,66450.0
581,27950.0,65866.6667
582,24716.6667,65416.6667
583,35016.6667,64050.0
584,33366.6667,60650.0
585,34683.3333,58416.6667
586,34683.3333,58416.6667
587,36350.0,61033.3333
588,31983.3333,60583.3333
589,31116.6667,64483.3333
590,23466.6667,64983.3333
591,37066.6667,65400.0
592,23400.0,65000.0
593,31733.3333,67983.3333
594,45800.0,67483.3333
595,37133.3333,56883.3333
596,27400.0,65433.3333
597,35650.0,63233.3333
598,34683.3333,58416.6667
599,35650.0,60483.3333
600,40700.0,66150.0
601,34316.6667,59433.3333
602,32666.6667,65583.3333
603,27416.6667,63483.3333
604,29633.3333,57950.0
605,44216.6667,66150.0
606,44216.6667,66150.0
607,26866.6667,64400.0
608,26233.3333,65116.6667
609,26233.3333,65116.6667
610,37266.6667,64566.6667
611,32666.6667,69366.6667
612,32583.3333,69333.3333
613,30566.6667,67533.3333
614,34800.0,66316.6667
615,54800.0,68300.0
616,25700.0,63066.6667
617,22583.3333,66350.0
618,23550.0,64416.6667
619,26683.3333,64616.6667
620,36500.0,63833.3333
621,27450.0,56983.3333
622,35123.3333,58888.3333
623,32683.3333,58883.3333
624,36450.0,61433.3333
625,33650.0,61450.0
626,33266.6667,60700.0
627,23300.0,65350.0
628,28683.3333,66783.3333
629,36133.3333,61016.6667
630,31233.3333,64316.6667
631,32900.0,60700.0
632,35150.0,65950.0
633,29400.0,62783.3333
634,28466.6667,62833.3333
635,37533.3333,64350.0
636,30866.6667,61366.6667
637,30866.6667,61366.6667
638,31466.6667,68700.0
639,31583.3333,66250.0
640,28650.0,57483.3333
641,33216.6667,68883.3333
642,28683.3333,66783.3333
643,36566.6667,58516.6667
644,36566.6667,58516.6667
645,27116.6667,64416.6667
646,33033.3333,63516.6667
647,31783.3333,58300.0
648,27333.3333,56116.6667
649,34716.6667,59316.6667
650,34516.6667,59683.3333
651,28566.6667,67216.6667
652,27100.0,64916.6667
653,28366.6667,64383.3333
654,27600.0,63500.0
655,23200.0,66050.0
656,23216.6667,66650.0
657,28683.3333,63150.0
658,28683.3333,63150.0
659,34783.3333,58400.0
660,33366.6667,69133.3333
661,33366.6667,69133.3333
662,33566.6667,69016.6667
663,26333.3333,65216.6667
664,26333.3333,65216.6667
665,31566.6667,60983.3333
666,22666.6667,64033.3333
667,24833.3333,61466.6667
668,25416.6667,65583.3333
669,24800.0,65750.0
670,23850.0,65466.6667
671,30866.6667,67400.0
672,30400.0,64116.6667
673,32716.6667,68583.3333
674,30400.0,66550.0
675,30400.0,66550.0
676,30197.7778,69265.2778
677,30197.7778,69265.2778
678,48433.3333,71850.0
679,30603.6111,68643.0556
680,22816.6667,62116.6667
681,28066.6667,66616.6667
682,28066.6667,66616.6667
683,26816.6667,65216.6667
684,22400.0,65216.6667
685,30750.0,65250.0
686,34883.3333,58566.6667
687,34433.3333,59033.3333
688,36466.6667,62483.3333
689,40133.3333,71416.6667
690,34666.6667,61483.3333
691,34883.3333,58566.6667
692,31550.0,68516.6667
693,31933.3333,62833.3333
694,31783.3333,62883.3333
695,31083.3333,62483.3333
696,35900.0,63650.0
697,34533.3333,61933.3333
698,37050.0,70316.6667
699,37050.0,70316.6667
700,39616.6667,68000.0
701,43066.6667,71466.6667
702,23300.0,63250.0
703,34450.0,60016.6667
704,28450.0,65733.3333
705,32400.0,64116.6667
706,28400.0,62250.0
707,28016.6667,64816.6667
708,27083.3333,64916.6667
709,23650.0,62333.3333
710,32883.3333,68383.3333
711,26350.0,58433.3333
712,38283.3333,62200.0
713,23133.3333,64650.0
714,23733.3333,65800.0
715,27983.3333,61716.6667
716,27783.3333,61916.6667
717,26333.3333,58200.0
718,36450.0,62850.0
719,37183.3333,62000.0
720,29366.6667,62033.3333
721,25250.0,58450.0
722,24983.3333,58833.3333
723,22200.0,65133.3333
724,49616.6667,71500.0
725,26350.0,60433.3333
726,26200.0,58400.0
727,47316.6667,67233.3333
728,28250.0,64966.6667
729,26933.3333,61600.0
730,33833.3333,69066.6667
731,33150.0,68550.0
732,32250.0,59950.0
733,32050.0,68416.6667
734,32666.6667,68616.6667
735,25866.6667,65733.3333
736,22916.6667,65583.3333
737,37500.0,70383.3333
738,27600.0,63633.3333
739,48216.6667,67550.0
740,28250.0,64966.6667
741,28000.0,55600.0
742,32733.3333,59750.0
743,38383.3333,60283.3333
744,30916.6667,65033.3333
745,35050.0,66100.0
746,35200.0,62766.6667
747,35966.6667,62700.0
748,35700.0,64133.3333
749,43250.0,65300.0
750,27483.3333,65350.0
751,36266.6667,62550.0
752,35583.3333,63583.3333
753,33783.3333,66083.3333
754,32133.3333,65050.0
755,38400.0,68600.0
756,33116.6667,66083.3333
757,39566.6667,66983.3333
758,31683.3333,65016.6667
759,31683.3333,65016.6667
760,31416.6667,63183.3333
761,26616.6667,65033.3333
762,26216.6667,65283.3333
763,32350.0,67283.3333
764,24883.3333,64866.6667
765,24883.3333,64866.6667
766,37633.3333,70350.0
767,31916.6667,61716.6667
768,31916.6667,61716.6667
769,39450.0,65583.3333
770,40700.0,71216.6667
771,32583.3333,61183.3333
772,28466.6667,64150.0
773,29633.3333,64850.0
774,31716.6667,66416.6667
775,30816.6667,63716.6667
776,29233.3333,61766.6667
777,33816.6667,64450.0
778,33816.6667,64450.0
779,30983.3333,65266.6667
780,31750.0,66750.0
781,35650.0,66533.3333
782,34466.6667,58766.6667
783,32733.3333,61816.6667
784,24016.6667,64850.0
785,34433.3333,59133.3333
786,32033.3333,66116.6667
787,28833.3333,56466.6667
788,26516.6667,66283.3333
789,26516.6667,66283.3333
790,26516.6667,66283.3333
791,31283.3333,65133.3333
792,28866.6667,58100.0
793,31083.3333,62966.6667
794,31083.3333,62966.6667
795,32750.0,66350.0
796,27583.3333,65333.3333
797,28683.3333,63966.6667
798,38100.0,62233.3333
799,22400.0,63483.3333
800,25066.6667,65950.0
801,29250.0,62983.3333
802,28600.0,62183.3333
803,36850.0,63516.6667
804,36850.0,63516.6667
805,34716.6667,59316.6667
806,34883.3333,57966.6667
807,28616.6667,63616.6667
808,26200.0,65916.6667
809,27416.6667,63200.0
810,25500.0,63533.3333
811,54533.3333,67200.0
812,31566.6667,64016.6667
813,22300.0,64683.3333
814,24600.0,67450.0
815,34033.3333,60166.6667
816,30666.6667,69416.6667
817,23083.3333,66583.3333
818,30666.6667,69416.6667
819,26466.6667,53900.0
820,31800.0,59950.0
821,22150.0,63733.3333
822,28133.3333,62700.0
823,27533.3333,65066.6667
824,22150.0,63733.3333
825,29250.0,60183.3333
826,36666.6667,64350.0
827,36850.0,63516.6667
828,35966.6667,62700.0
829,34716.6667,59316.6667
830,28400.0,63983.3333
831,28050.0,63316.6667
832,28050.0,63316.6667
833,27650.0,64416.6667
834,26633.3333,65416.6667
835,29066.6667,65700.0
836,25066.6667,65533.3333
837,26466.6667,65950.0
838,32283.3333,63366.6667
839,28400.0,63983.3333
840,23133.3333,65433.3333
841,22400.0,66416.6667
842,27033.3333,62716.6667
843,28366.6667,65483.3333
844,28066.6667,67566.6667
845,31133.3333,63900.0
846,26616.6667,64600.0
847,35366.6667,62250.0
848,35350.0,62233.3333
849,22216.6667,66150.0
850,32666.6667,60800.0
851,26700.0,65133.3333
852,26700.0,65116.6667
853,28900.0,58233.3333
854,32183.3333,65216.6667
855,32733.3333,65300.0
856,29133.3333,67416.6667
857,23566.6667,65366.6667
858,32250.0,64683.3333
859,34425.8333,58596.6667
860,23133.3333,65433.3333
861,26516.6667,65250.0
862,32700.0,63450.0
863,22400.0,66416.6667
864,29050.0,68100.0
865,33316.6667,60316.6667
866,31050.0,64516.6667
867,36950.0,63300.0
868,31866.6667,60483.3333
869,32516.6667,69016.6667
870,28600.0,66533.3333
871,27483.3333,64866.6667
872,24166.6667,65483.3333
873,27483.3333,64866.6667
874,34183.3333,61533.3333
875,34183.3333,61533.3333
876,39066.6667,62583.3333
877,40500.0,66766.6667
878,23750.0,62150.0
879,23750.0,62150.0
880,25350.0,58300.0
881,40200.0,64200.0
882,36133.3333,64933.3333
883,36133.3333,64933.3333
884,36800.0,60183.3333
885,24800.0,60466.6667
886,34783.3333,58400.0
887,42400.0,66950.0
888,31216.6667,66316.6667
889,34683.3333,58466.6667
890,47650.0,66050.0
891,36266.6667,65500.0
892,29466.6667,65650.0
893,35416.6667,62450.0
894,35383.3333,62416.6667
895,31383.3333,63966.6667
896,28716.6667,65766.6667
897,46933.3333,67450.0
898,32633.3333,64283.3333
899,37366.6667,59766.6667
900,43483.3333,70800.0
901,27333.3333,67566.6667
902,34366.6667,59933.3333
903,24433.3333,65950.0
904,30616.6667,66516.6667
905,31616.6667,65166.6667
906,26583.3333,64833.3333
907,28666.6667,59866.6667
908,22533.3333,63816.6667
909,34183.3333,62550.0
910,28250.0,56116.6667
911,37600.0,70350.0
912,27416.6667,64816.6667
913,28400.0,65116.6667
914,28400.0,65100.0
915,31450.0,68616.6667
916,30733.3333,65133.3333
917,34700.0,58516.6667
918,51050.0,71766.6667
919,26600.0,65300.0
920,29483.3333,56983.3333
921,32816.6667,64750.0
922,36350.0,60016.6667
923,36350.0,60016.6667
924,31350.0,64566.6667
925,31333.3333,64600.0
926,37316.6667,59150.0
927,32250.0,63983.3333
928,48316.6667,70966.6667
929,48316.6667,70966.6667
930,33966.6667,60583.3333
931,27966.6667,68183.3333
932,29416.6667,67833.3333
933,29100.0,68716.6667
934,28866.6667,67950.0
935,22900.0,65933.3333
936,29416.6667,67833.3333
937,28866.6667,67950.0
938,28066.6667,68166.6667
939,31466.9444,69422.2222
940,31466.9444,69422.2222
941,27966.6667,68183.3333
942,27333.3333,68366.6667
943,38200.0,58733.3333
944,30516.6667,66533.3333
945,30700.0,66200.0
946,29716.6667,66850.0
947,45816.6667,67450.0
948,33466.6667,66633.3333
949,45816.6667,67450.0
950,32533.3333,58333.3333
951,32316.6667,66733.3333
952,32233.3333,65583.3333
953,29483.3333,63633.3333
954,32400.0,65550.0
955,27883.3333,57733.3333
956,28350.0,64733.3333
957,26733.3333,64833.3333
958,25533.3333,65566.6667
959,31116.6667,63583.3333
960,29716.6667,66850.0
961,29716.6667,66850.0
962,27566.6667,66850.0
963,31250.0,65183.3333
964,42233.3333,68283.3333
965,32333.3333,64716.6667
966,31112.2222,68641.6667
967,31350.0,64966.6667
968,32298.0556,59139.4444
969,31616.6667,66416.6667
970,29166.6667,58700.0
971,27966.6667,65866.6667
972,26116.6667,65283.3333
973,22100.0,65733.3333
974,26733.3333,65266.6667
975,26866.6667,65683.3333
976,26700.0,65283.3333
977,26866.6667,65683.3333
978,26733.3333,65266.6667
979,30816.6667,61750.0
980,30850.0,61600.0
981,27866.6667,57800.0
982,30850.0,61600.0
983,22666.6667,65116.6667
984,27616.6667,55633.3333
985,28800.0,58383.3333
986,34216.6667,60316.6667
987,28416.6667,59300.0
988,27866.6667,57800.0
989,24433.3333,65833.3333
990,28183.3333,63616.6667
991,27833.3333,65200.0
992,27850.0,64066.6667
993,29800.0,63100.0
994,29750.0,62966.6667
995,25616.6667,63283.3333
996,27833.3333,65200.0
997,25766.6667,63750.0
998,28716.6667,65616.6667
999,27833.3333,65200.0
1000,28633.3333,62600.0
1001,27133.3333,64816.6667
1002,28650.0,65600.0
1003,24966.6667,58816.6667
1004,24966.6667,58816.6667
1005,31800.0,59950.0
1006,28016.6667,63750.0
1007,22633.3333,63850.0
1008,22733.3333,65600.0
1009,27200.0,63633.3333
1010,34700.0,58533.3333
1011,31450.0,65300.0
1012,23066.6667,64816.6667
1013,28300.0,58283.3333
1014,26966.6667,55266.6667
1015,30766.6667,64933.3333
1016,23266.6667,63633.3333
1017,23266.6667,64250.0
1018,33150.0,66300.0
1019,33133.3333,66266.6667
1020,33150.0,66300.0
1021,23416.6667,66483.3333
1022,31366.6667,61516.6667
1023,28583.3333,65483.3333
1024,28550.0,67066.6667
1025,30516.6667,64466.6667
1026,30516.6667,64466.6667
1027,22166.6667,65366.6667
1028,22166.6667,65366.6667
1029,27733.3333,64116.6667
1030,23550.0,62600.0
1031,27233.3333,62583.3333
1032,35750.0,60850.0
1033,35750.0,63133.3333
1034,29400.0,65233.3333
1035,27066.6667,64316.6667
1036,28433.3333,65016.6667
1037,27933.3333,63450.0
1038,29400.0,65233.3333
1039,27916.6667,65550.0
1040,30933.3333,61566.6667
1041,31116.6667,65166.6667
1042,29783.3333,66616.6667
