,x,y
266,32416.6667,56166.6667
267,32416.6667,56333.3333
268,32416.6667,57383.3333
269,32416.6667,57583.3333
270,32416.6667,58150.0
271,32433.3333,56350.0
272,32450.0,55033.3333
273,32450.0,56033.3333
274,32466.6667,54316.6667
275,32466.6667,55233.3333
276,32466.6667,56166.6667
277,32483.3333,53516.6667
278,32483.3333,53716.6667
279,32483.3333,56350.0
280,32483.3333,57750.0
281,32500.0,54016.6667
282,32500.0,54416.6667
283,32500.0,56033.3333
284,32516.6667,53483.3333
285,32516.6667,54533.3333
286,32516.6667,54583.3333
287,32516.6667,54683.3333
288,32516.6667,57750.0
289,32533.3333,54566.6667
290,32533.3333,55500.0
291,32533.3333,57133.3333
292,32566.6667,53416.6667
293,32566.6667,56883.3333
294,32566.6667,57366.6667
295,32566.6667,57483.3333
296,32583.3333,53383.3333
297,32600.0,55583.3333
298,32616.6667,54600.0
299,32616.6667,55833.3333
300,32616.6667,56483.3333
301,32633.3333,53300.0
302,32633.3333,53900.0
303,32633.3333,55116.6667
304,32633.3333,56350.0
305,32633.3333,56750.0
306,32650.0,54250.0
307,32650.0,54450.0
308,32666.6667,53616.6667
309,32666.6667,55450.0
310,32683.3333,54633.3333
311,32683.3333,56883.3333
312,32683.3333,57633.3333
313,32683.3333,58133.3333
314,32700.0,53966.6667
315,32716.6667,55600.0
316,32716.6667,57466.6667
317,32750.0,53483.3333
318,32750.0,53733.3333
319,32750.0,54400.0
320,32750.0,55650.0
321,32750.0,57750.0
322,32766.6667,55433.3333
323,32766.6667,55633.3333
324,32766.6667,57783.3333
325,32766.6667,57883.3333
326,32783.3333,53833.3333
327,32783.3333,55900.0
328,32800.0,55800.0
329,32800.0,56416.6667
330,32800.0,57050.0
331,32816.6667,56516.6667
332,32833.3333,54766.6667
333,32833.3333,55483.3333
334,32833.3333,56183.3333
335,32833.3333,56433.3333
336,32833.3333,57716.6667
337,32850.0,57683.3333
338,32866.6667,55916.6667
339,32866.6667,56466.6667
340,32883.3333,55416.6667
341,32883.3333,55516.6667
342,32883.3333,56800.0
343,32900.0,55233.3333
344,32900.0,56083.3333
345,32900.0,56133.3333
346,32916.6667,54966.6667
347,32916.6667,57733.3333
348,32933.3333,53950.0
349,32933.3333,54266.6667
350,32933.3333,55516.6667
351,32933.3333,57116.6667
352,32933.3333,57650.0
353,32950.0,54216.6667
354,32966.6667,55400.0
355,32983.3333,54583.3333
356,32983.3333,58050.0
357,33000.0,53633.3333
358,33000.0,55133.3333
359,33000.0,55783.3333
360,33016.6667,53700.0
361,33016.6667,53950.0
362,33016.6667,55050.0
363,33016.6667,56483.3333
364,33033.3333,57000.0
365,33050.0,54066.6667
366,33050.0,54150.0
367,33050.0,56483.3333
368,33066.6667,55850.0
369,33083.3333,55966.6667
370,33083.3333,56183.3333
371,33083.3333,57433.3333
372,33100.0,55133.3333
373,33100.0,57633.3333
374,33100.0,57733.3333
375,33116.6667,54816.6667
376,33116.6667,54833.3333
377,33116.6667,55983.3333
378,33132.5,58295.5556
379,33133.3333,54933.3333
380,33133.3333,57150.0
381,33150.0,54150.0
382,33166.6667,54966.6667
383,33166.6667,57583.3333
384,33183.3333,53900.0
385,33183.3333,55700.0
386,33183.3333,57466.6667
387,33200.0,53800.0
388,33200.0,54750.0
389,33200.0,56783.3333
390,33216.6667,54383.3333
391,33216.6667,56683.3333
392,33233.3333,53850.0
393,33233.3333,54383.3333
394,33233.3333,57133.3333
395,33250.0,53900.0
396,33250.0,53916.6667
397,33250.0,54016.6667
398,33250.0,54333.3333
399,33250.0,56016.6667
400,33250.0,57333.3333
401,33255.8333,58019.1667
402,33266.6667,53783.3333
403,33266.6667,54416.6667
404,33266.6667,55100.0
405,33266.6667,55116.6667
406,33283.3333,53933.3333
407,33300.0,56350.0
408,33333.3333,54783.3333
409,33333.3333,56466.6667
410,33333.3333,56933.3333
411,33333.3333,57950.0
412,33350.0,55616.6667
413,33350.0,55633.3333
414,33366.6667,53666.6667
415,33366.6667,56483.3333
416,33383.3333,55083.3333
417,33383.3333,56416.6667
418,33383.3333,57550.0
419,33400.0,54683.3333
420,33400.0,58316.6667
421,33413.0556,56500.5556
422,33416.6667,55633.3333
423,33416.6667,57066.6667
424,33450.0,54533.3333
425,33450.0,57733.3333
426,33466.6667,54200.0
427,33466.6667,54650.0
428,33466.6667,54666.6667
429,33466.6667,55116.6667
430,33466.6667,55200.0
431,33466.6667,55616.6667
432,33483.3333,55150.0
433,33483.3333,55566.6667
434,33483.3333,56150.0
435,33483.3333,56483.3333
436,33500.0,55216.6667
437,33500.0,56750.0
438,33500.0,56866.6667
439,33516.6667,53783.3333
440,33516.6667,54916.6667
441,33516.6667,56400.0
442,33516.6667,57833.3333
443,33533.3333,54433.3333
444,33533.3333,54600.0
445,33533.3333,56900.0
446,33533.3333,56933.3333
447,33538.8889,56888.6111
448,33544.1667,58197.2222
449,33550.0,55666.6667
450,33550.0,56900.0
451,33566.6667,53850.0
452,33583.3333,57300.0
453,33583.3333,57583.3333
454,33583.3333,58083.3333
455,33600.0,54316.6667
456,33600.0,55333.3333
457,33600.0,56350.0
458,33600.0,57133.3333
459,33600.0,57983.3333
460,33616.6667,53716.6667
461,33616.6667,57633.3333
462,33616.6667,58283.3333
463,33650.0,53800.0
464,33650.0,57533.3333
465,33666.6667,54200.0
466,33683.3333,53450.0
467,33683.3333,53550.0
468,33683.3333,54650.0
469,33683.3333,57566.6667
470,33716.6667,54533.3333
471,33716.6667,58083.3333
472,33716.6667,58266.6667
473,33733.3333,54750.0
474,33733.3333,56333.3333
475,33733.3333,57833.3333
476,33750.0,55283.3333
477,33750.0,56466.6667
478,33750.0,57483.3333
479,33750.0,57616.6667
480,33766.6667,58350.0
481,33800.0,54000.0
482,33800.0,58250.0
483,33816.6667,55550.0
484,33816.6667,57550.0
485,33833.3333,56300.0
486,33850.0,55166.6667
487,33850.0,56883.3333
488,33850.0,57016.6667
489,33850.0,57683.3333
490,33866.6667,55550.0
491,33866.6667,57000.0
492,33866.6667,57516.6667
493,33866.6667,57616.6667
494,33883.3333,53500.0
495,33883.3333,54716.6667
496,33883.3333,56450.0
497,33883.3333,57383.3333
498,33883.3333,57400.0
499,33883.3333,57666.6667
500,33883.3333,58416.6667
501,33900.0,55150.0
502,33900.0,56833.3333
503,33916.6667,57783.3333
504,33933.3333,55266.6667
505,33933.3333,55683.3333
506,33933.3333,56250.0
507,33933.3333,57466.6667
508,33933.3333,58166.6667
509,33950.0,55850.0
510,33950.0,56750.0
511,33950.0,57900.0
512,33950.0,58233.3333
513,33966.6667,57100.0
514,33966.6667,58283.3333
515,33983.3333,53983.3333
516,33983.3333,57900.0
517,33983.3333,58150.0
518,33983.3333,58250.0
519,33989.1667,58285.5556
520,34000.0,55666.6667
521,34000.0,58250.0
522,34016.6667,57650.0
523,34033.3333,54283.3333
524,34033.3333,55650.0
525,34033.3333,57833.3333
526,34033.3333,58133.3333
527,34050.0,54783.3333
528,34050.0,55883.3333
529,34050.0,56200.0
530,34066.6667,53933.3333
531,34066.6667,54500.0
532,34066.6667,56300.0
533,34066.6667,56383.3333
534,34066.6667,57350.0
535,34066.6667,57716.6667
536,34083.3333,57383.3333
537,34095.5556,56214.1667
538,34100.0,58000.0
539,34116.6667,53950.0
540,34133.3333,56400.0
541,34150.0,56950.0
542,34152.2222,58012.5
543,34153.0556,58176.6667
544,34166.6667,53833.3333
545,34166.6667,53850.0
546,34166.6667,54666.6667
547,34166.6667,56683.3333
548,34183.3333,53783.3333
549,34183.3333,55733.3333
550,34183.3333,57933.3333
551,34189.1667,56339.4444
552,34200.0,53933.3333
553,34200.0,54750.0
554,34200.0,56216.6667
555,34200.0,56983.3333
556,34200.0,57100.0
557,34200.0,57783.3333
558,34200.0,57866.6667
559,34216.6667,57000.0
560,34233.3333,55733.3333
561,34233.3333,56866.6667
562,34250.0,55933.3333
563,34250.0,56683.3333
564,34266.6667,53933.3333
565,34266.6667,54316.6667
566,34266.6667,57450.0
567,34283.3333,54983.3333
568,34283.3333,55233.3333
569,34283.3333,56216.6667
570,34283.3333,56916.6667
571,34283.3333,57616.6667
572,34290.5556,56388.8889
573,34300.0,55966.6667
574,34300.0,57233.3333
575,34300.0,57733.3333
576,34316.6667,56800.0
577,34316.6667,57000.0
578,34316.6667,57216.6667
579,34316.6667,57350.0
580,34319.1667,56805.2778
581,34333.3333,55450.0
582,34333.3333,55650.0
583,34333.3333,57233.3333
584,34333.3333,57716.6667
585,34337.5,56713.6111
586,34350.0,55766.6667
587,34350.0,56650.0
588,34350.0,57300.0
589,34350.0,57433.3333
590,34350.0,57850.0
591,34351.6667,56398.3333
592,34366.6667,53766.6667
593,34366.6667,53833.3333
594,34366.6667,54066.6667
595,34366.6667,55166.6667
596,34366.6667,55516.6667
597,34366.6667,55783.3333
598,34366.6667,56400.0
599,34366.6667,57050.0
600,34366.6667,57066.6667
601,34366.6667,57566.6667
602,34370.0,55225.0
603,34382.7778,56541.6667
604,34383.3333,56283.3333
605,34383.3333,56383.3333
606,34383.3333,56766.6667
607,34400.0,53783.3333
608,34400.0,56333.3333
609,34400.0,56533.3333
610,34400.0,57166.6667
611,34400.0,57333.3333
612,34400.0,57666.6667
613,34400.0,57883.3333
614,34411.6667,56402.2222
615,34416.6667,56466.6667
616,34416.6667,57283.3333
617,34416.6667,57733.3333
618,34419.7222,56422.5
619,34433.3333,55983.3333
620,34433.3333,57416.6667
621,34433.3333,57716.6667
622,34433.3333,57883.3333
623,34442.2222,56443.6111
624,34449.7222,56079.1667
625,34450.0,55783.3333
626,34450.0,56166.6667
627,34450.0,56250.0
628,34450.0,56283.3333
629,34450.0,57600.0
630,34453.3333,56390.5556
631,34466.6667,57716.6667
632,34466.6667,57850.0
633,34483.3333,54333.3333
634,34483.3333,55633.3333
635,34483.3333,55650.0
636,34483.3333,56850.0
637,34497.5,56037.2222
638,34500.0,55583.3333
639,34500.0,56383.3333
640,34516.6667,55250.0
641,34519.7222,56798.8889
642,34521.9444,56393.6111
643,34522.7778,56277.7778
644,34533.3333,56300.0
645,34533.3333,56316.6667
646,34550.0,55883.3333
647,34566.6667,55700.0
648,34583.3333,55833.3333
649,34583.8889,56699.4444
650,34589.4444,56252.7778
651,34600.0,54550.0
652,34600.0,55483.3333
653,34600.0,56133.3333
654,34605.0,56356.3889
655,34633.3333,55616.6667
656,34633.3333,55966.6667
657,34633.3333,56333.3333
658,34633.3333,56619.1667
659,34646.9444,56062.7778
660,34650.0,55233.3333
661,34650.0,55866.6667
662,34650.0,56600.0
663,34650.0,56716.6667
664,34650.0,56750.0
665,34665.0,56219.4444
666,34666.6667,54166.6667
667,34666.6667,55266.6667
668,34666.6667,56000.0
669,34683.3333,55683.3333
670,34683.3333,56733.3333
671,34698.3333,56217.5
672,34700.0,55900.0
673,34715.2778,56073.3333
674,34716.6667,55416.6667
675,34716.6667,55533.3333
676,34716.6667,55950.0
677,34726.3889,56220.0
678,34733.3333,55266.6667
679,34733.3333,55716.6667
680,34733.6111,56036.6667
681,34742.2222,56098.3333
682,34750.0,55333.3333
683,34750.0,55683.3333
684,34761.6667,56223.6111
685,34762.5,56020.5556
686,34763.3333,56385.2778
687,34764.1667,56213.8889
688,34766.6667,55750.0
689,34781.1111,56053.3333
690,34790.2778,56350.0
691,34800.0,54916.6667
692,34800.0,55233.3333
693,34800.0,55366.6667
694,34800.0,56216.6667
695,34800.0,56233.3333
696,34801.6667,56334.1667
697,34803.0556,56085.8333
698,34813.0556,56044.7222
699,34816.6667,56100.0
700,34816.6667,56183.3333
701,34828.6111,56139.4444
702,34833.3333,56116.6667
703,34833.3333,56216.6667
704,34833.3333,56233.3333
705,34850.0,56083.3333
706,34850.0,56116.6667
707,34850.0,56216.6667
708,34850.0,56233.3333
709,34858.0556,56170.8333
710,34860.2778,56052.2222
711,34866.6667,54866.6667
712,34866.6667,56166.6667
713,34870.5556,56133.6111
714,34875.0,56258.8889
715,34877.2222,56029.7222
716,34883.3333,56150.0
717,34883.3333,56183.3333
718,34883.3333,56200.0
719,34883.3333,56216.6667
720,34883.3333,56233.3333
721,34885.2778,56060.5556
722,34900.0,54950.0
723,34900.0,55283.3333
724,34900.0,56100.0
725,34900.0,56133.3333
726,34900.0,56150.0
727,34900.0,56183.3333
728,34905.0,56168.3333
729,34905.2778,56194.4444
730,34908.3333,56208.3333
731,34909.7222,56152.2222
732,34922.7778,56159.7222
733,34966.6667,54950.0
